,material_id,cif,formula,heat_all,heat_ref,dir_gap,ind_gap
15660,4096,"# generated using pymatgen
data_CuTeNOF
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.96704387
_cell_length_b   3.96704387
_cell_length_c   3.96704387
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CuTeNOF
_chemical_formula_sum   'Cu1 Te1 N1 O1 F1'
_cell_volume   62.43110346
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Te  Te0  1  0.00086494  0.00000000  0.00000000  1
  Cu  Cu1  1  0.50468765  0.50000000  0.50000000  1
  F  F2  1  0.49991934  0.00000000  0.50000000  1
  N  N3  1  0.50044231  0.50000000  0.00000000  1
  O  O4  1  0.00429096  0.50000000  0.50000000  1
",TeCuOFN,1.4,1.4042261676190448,0.0,0.0
10938,15802,"# generated using pymatgen
data_YTeO3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.36783127
_cell_length_b   4.36783127
_cell_length_c   4.36783127
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   YTeO3
_chemical_formula_sum   'Y1 Te1 O3'
_cell_volume   83.32926685
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Te  Te0  1  0.18360114  -0.00000000  0.00000000  1
  Y  Y1  1  0.50816252  0.50000000  0.50000000  1
  O  O2  1  0.37268671  0.00000000  0.50000000  1
  O  O3  1  0.37268671  0.50000000  0.00000000  1
  O  O4  1  -0.01727901  0.50000000  0.50000000  1
",TeYO3,0.86,0.8685766493226381,0.0,0.0
7710,10536,"# generated using pymatgen
data_CrAsSO2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.33843967
_cell_length_b   4.33843967
_cell_length_c   4.33843967
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CrAsSO2
_chemical_formula_sum   'Cr1 As1 S1 O2'
_cell_volume   81.65836625
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cr  Cr0  1  -0.28085716  0.00000000  0.00000000  1
  As  As1  1  0.65711816  0.50000000  0.50000000  1
  S  S2  1  0.42797328  0.00000000  0.50000000  1
  O  O3  1  0.64803460  0.50000000  0.00000000  1
  O  O4  1  0.06021116  0.50000000  0.50000000  1
",CrAsO2S,0.8,0.6891876015898873,0.0,0.0
8542,7149,"# generated using pymatgen
data_CaTiN2O
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.95121028
_cell_length_b   3.95121028
_cell_length_c   3.95121028
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CaTiN2O
_chemical_formula_sum   'Ca1 Ti1 N2 O1'
_cell_volume   61.68654246
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ca  Ca0  1  0.00348570  -0.00000000  0.00000000  1
  Ti  Ti1  1  0.50281934  0.50000000  0.50000000  1
  N  N2  1  0.50097813  -0.00000000  0.50000000  1
  N  N3  1  0.50097813  0.50000000  -0.00000000  1
  O  O4  1  0.00136864  0.50000000  0.50000000  1
",CaTiON2,0.94,0.7007855305553861,0.0,0.0
7457,8224,"# generated using pymatgen
data_CdTeSO2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.63850605
_cell_length_b   4.63850605
_cell_length_c   4.63850605
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CdTeSO2
_chemical_formula_sum   'Cd1 Te1 S1 O2'
_cell_volume   99.80088271
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cd  Cd0  1  0.08846781  0.00000000  0.00000000  1
  Te  Te1  1  0.59636219  0.50000000  0.50000000  1
  S  S2  1  0.33061550  0.00000000  0.50000000  1
  O  O3  1  0.59471323  0.50000000  0.00000000  1
  O  O4  1  0.00308809  0.50000000  0.50000000  1
",CdTeO2S,1.02,1.0259749255470418,0.0,0.0
1548,14142,"# generated using pymatgen
data_AgMoO3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.96848182
_cell_length_b   3.96848182
_cell_length_c   3.96848182
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   AgMoO3
_chemical_formula_sum   'Ag1 Mo1 O3'
_cell_volume   62.49901689
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ag  Ag0  1  0.00065303  0.00000000  -0.00000000  1
  Mo  Mo1  1  0.50164773  0.50000000  0.50000000  1
  O  O2  1  0.50195094  -0.00000000  0.50000000  1
  O  O3  1  0.50195094  0.50000000  -0.00000000  1
  O  O4  1  0.00242070  0.50000000  0.50000000  1
",AgMoO3,0.4,0.4073956512228974,0.0,0.0
5081,4234,"# generated using pymatgen
data_MoWNOF
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.09159551
_cell_length_b   4.09159551
_cell_length_c   4.09159551
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   MoWNOF
_chemical_formula_sum   'Mo1 W1 N1 O1 F1'
_cell_volume   68.49802970
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mo  Mo0  1  -0.00024933  0.00000000  0.00000000  1
  W  W1  1  0.50364859  0.50000000  0.50000000  1
  F  F2  1  0.49935478  0.00000000  0.50000000  1
  N  N3  1  0.50383304  0.50000000  0.00000000  1
  O  O4  1  0.00415338  0.50000000  0.50000000  1
",MoWOFN,1.12,1.113633907219355,0.0,0.0
9046,17718,"# generated using pymatgen
data_YMoN3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.98408967
_cell_length_b   3.98408967
_cell_length_c   3.98408967
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   YMoN3
_chemical_formula_sum   'Y1 Mo1 N3'
_cell_volume   63.23933784
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Y  Y0  1  0.00000000  0.00000000  0.00000000  1
  Mo  Mo1  1  0.50000000  0.50000000  0.50000000  1
  N  N2  1  0.50000000  0.00000000  0.50000000  1
  N  N3  1  0.50000000  0.50000000  0.00000000  1
  N  N4  1  0.00000000  0.50000000  0.50000000  1
",YMoN3,0.4,0.3947338492405251,0.0,0.0
18912,15987,"# generated using pymatgen
data_ScNbO3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.05959759
_cell_length_b   4.05959759
_cell_length_c   4.05959759
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   ScNbO3
_chemical_formula_sum   'Sc1 Nb1 O3'
_cell_volume   66.90351827
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sc  Sc0  1  0.00031671  -0.00000000  0.00000000  1
  Nb  Nb1  1  0.50237274  0.50000000  0.50000000  1
  O  O2  1  0.50367885  0.00000000  0.50000000  1
  O  O3  1  0.50367885  0.50000000  0.00000000  1
  O  O4  1  0.00259628  0.50000000  0.50000000  1
",ScNbO3,0.72,0.7204357744121594,0.0,0.0
8546,18142,"# generated using pymatgen
data_TlVN3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.22653317
_cell_length_b   4.22653317
_cell_length_c   4.22653317
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   TlVN3
_chemical_formula_sum   'Tl1 V1 N3'
_cell_volume   75.50102448
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  V  V0  1  0.00000000  0.00000000  0.00000000  1
  Tl  Tl1  1  0.50000000  0.50000000  0.50000000  1
  N  N2  1  0.50000000  0.00000000  0.50000000  1
  N  N3  1  0.50000000  0.50000000  0.00000000  1
  N  N4  1  0.00000000  0.50000000  0.50000000  1
",VTlN3,2.76,2.6767661133954044,0.0,0.0
3932,1633,"# generated using pymatgen
data_TlNiNO2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.84909616
_cell_length_b   3.84909616
_cell_length_c   3.84909616
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   TlNiNO2
_chemical_formula_sum   'Tl1 Ni1 N1 O2'
_cell_volume   57.02644306
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Tl  Tl0  1  0.00130681  0.00000000  0.00000000  1
  Ni  Ni1  1  0.50416721  0.50000000  0.50000000  1
  N  N2  1  0.49975471  0.00000000  0.50000000  1
  O  O3  1  0.49991329  0.50000000  0.00000000  1
  O  O4  1  0.00434719  0.50000000  0.50000000  1
",TlNiO2N,1.38,1.3803681907042382,0.0,0.0
16677,18741,"# generated using pymatgen
data_PtRhN3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.97857322
_cell_length_b   3.97857322
_cell_length_c   3.97857322
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   PtRhN3
_chemical_formula_sum   'Pt1 Rh1 N3'
_cell_volume   62.97701388
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Pt  Pt0  1  0.20357205  0.00000000  -0.00000000  1
  Rh  Rh1  1  0.54143747  0.50000000  0.50000000  1
  N  N2  1  0.38239949  -0.00000000  0.50000000  1
  N  N3  1  0.38239949  0.50000000  -0.00000000  1
  N  N4  1  -0.00593603  0.50000000  0.50000000  1
",PtRhN3,1.64,1.645419268560324,0.0,0.0
18709,9733,"# generated using pymatgen
data_RbInSO2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.62501457
_cell_length_b   5.62501457
_cell_length_c   5.62501457
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   RbInSO2
_chemical_formula_sum   'Rb1 In1 S1 O2'
_cell_volume   177.97989898
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  In  In0  1  0.00023376  0.00000000  0.00000000  1
  Rb  Rb1  1  0.50415054  0.50000000  0.50000000  1
  S  S2  1  0.49942982  -0.00000000  0.50000000  1
  O  O3  1  0.50010085  0.50000000  0.00000000  1
  O  O4  1  0.00378543  0.50000000  0.50000000  1
",InRbO2S,2.7,2.287998359225345,0.0,0.0
8335,6017,"# generated using pymatgen
data_AgMoN2O
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.12657886
_cell_length_b   4.12657886
_cell_length_c   4.12657886
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   AgMoN2O
_chemical_formula_sum   'Ag1 Mo1 N2 O1'
_cell_volume   70.27008007
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mo  Mo0  1  0.27448075  0.00000000  0.00000000  1
  Ag  Ag1  1  0.55168982  0.50000000  0.50000000  1
  N  N2  1  0.31099431  -0.00000000  0.50000000  1
  N  N3  1  0.31099431  0.50000000  0.00000000  1
  O  O4  1  0.03398339  0.50000000  0.50000000  1
",MoAgON2,1.8,1.800121074702676,0.0,0.0
1236,1574,"# generated using pymatgen
data_MnAlNO2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.70665791
_cell_length_b   3.70665791
_cell_length_c   3.70665791
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   MnAlNO2
_chemical_formula_sum   'Mn1 Al1 N1 O2'
_cell_volume   50.92693288
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Al  Al0  1  0.00185252  -0.00000000  0.00000000  1
  Mn  Mn1  1  0.50158823  0.50000000  0.50000000  1
  N  N2  1  0.50384327  0.00000000  0.50000000  1
  O  O3  1  0.50035867  0.50000000  0.00000000  1
  O  O4  1  0.00193591  0.50000000  0.50000000  1
",AlMnO2N,1.36,1.3627599314427463,0.0,0.0
3857,9749,"# generated using pymatgen
data_SnWSO2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.34349098
_cell_length_b   4.34349098
_cell_length_c   4.34349098
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   SnWSO2
_chemical_formula_sum   'Sn1 W1 S1 O2'
_cell_volume   81.94392673
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sn  Sn0  1  -0.09445227  -0.00000000  0.00000000  1
  W  W1  1  0.60166985  0.50000000  0.50000000  1
  S  S2  1  0.39279797  -0.00000000  0.50000000  1
  O  O3  1  0.60900548  0.50000000  -0.00000000  1
  O  O4  1  0.04437356  0.50000000  0.50000000  1
",SnWO2S,0.56,0.564585365577144,0.0,0.0
15338,16420,"# generated using pymatgen
data_ReMoN3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.96857597
_cell_length_b   3.96857597
_cell_length_c   3.96857597
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   ReMoN3
_chemical_formula_sum   'Re1 Mo1 N3'
_cell_volume   62.50346533
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Re  Re0  1  0.00000000  0.00000000  0.00000000  1
  Mo  Mo1  1  0.50000000  0.50000000  0.50000000  1
  N  N2  1  0.50000000  0.00000000  0.50000000  1
  N  N3  1  0.50000000  0.50000000  0.00000000  1
  N  N4  1  0.00000000  0.50000000  0.50000000  1
",ReMoN3,1.76,1.756914064830262,0.0,0.0
17652,8927,"# generated using pymatgen
data_HfTaSO2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.39013403
_cell_length_b   4.39013403
_cell_length_c   4.39013403
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   HfTaSO2
_chemical_formula_sum   'Hf1 Ta1 S1 O2'
_cell_volume   84.61226828
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Hf  Hf0  1  -0.32406545  0.00000000  0.00000000  1
  Ta  Ta1  1  0.65971733  0.50000000  0.50000000  1
  S  S2  1  0.40088361  0.00000000  0.50000000  1
  O  O3  1  0.68017505  0.50000000  0.00000000  1
  O  O4  1  0.10070702  0.50000000  0.50000000  1
",HfTaO2S,0.96,0.9187502031552712,0.0,0.0
17091,4787,"# generated using pymatgen
data_InAsNOF
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.20669324
_cell_length_b   4.20669324
_cell_length_c   4.20669324
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   InAsNOF
_chemical_formula_sum   'In1 As1 N1 O1 F1'
_cell_volume   74.44277125
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  In  In0  1  0.10999195  0.00000000  0.00000000  1
  As  As1  1  0.54598596  0.50000000  0.50000000  1
  F  F2  1  0.47322946  0.00000000  0.50000000  1
  N  N3  1  0.43562561  0.50000000  0.00000000  1
  O  O4  1  -0.03510477  0.50000000  0.50000000  1
",InAsOFN,0.92,0.8926641617307567,0.0,0.0
9426,2782,"# generated using pymatgen
data_TaOsNOF
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.99420450
_cell_length_b   3.99420450
_cell_length_c   3.99420450
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   TaOsNOF
_chemical_formula_sum   'Ta1 Os1 N1 O1 F1'
_cell_volume   63.72221870
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ta  Ta0  1  -0.11386598  0.00000000  0.00000000  1
  Os  Os1  1  0.64581553  0.50000000  0.50000000  1
  F  F2  1  0.29219117  0.00000000  0.50000000  1
  N  N3  1  0.68382818  0.50000000  0.00000000  1
  O  O4  1  0.12748578  0.50000000  0.50000000  1
",TaOsOFN,1.36,1.4847238262476026,0.0,0.0
15589,9123,"# generated using pymatgen
data_MnCrSO2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.07912011
_cell_length_b   4.07912011
_cell_length_c   4.07912011
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   MnCrSO2
_chemical_formula_sum   'Mn1 Cr1 S1 O2'
_cell_volume   67.87338030
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mn  Mn0  1  -0.07166963  -0.00000000  -0.00000000  1
  Cr  Cr1  1  0.59321841  0.50000000  0.50000000  1
  S  S2  1  0.35394872  0.00000000  0.50000000  1
  O  O3  1  0.65116584  0.50000000  0.00000000  1
  O  O4  1  0.03914761  0.50000000  0.50000000  1
",MnCrO2S,0.62,0.4760105728267348,0.0,0.0
15922,17238,"# generated using pymatgen
data_TlGaN3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.42075318
_cell_length_b   4.42075318
_cell_length_c   4.42075318
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   TlGaN3
_chemical_formula_sum   'Tl1 Ga1 N3'
_cell_volume   86.39503896
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ga  Ga0  1  0.00000000  0.00000000  0.00000000  1
  Tl  Tl1  1  0.50000000  0.50000000  0.50000000  1
  N  N2  1  0.50000000  0.00000000  0.50000000  1
  N  N3  1  0.50000000  0.50000000  0.00000000  1
  N  N4  1  0.00000000  0.50000000  0.50000000  1
",GaTlN3,2.6,2.523747900994072,0.0,0.0
